"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",950,19,1398,6,"The method 'importReportConfig(Id)' has a cyclomatic complexity of 114.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"OperationWithHighCostInLoop","pmd",3,"Recommended,Performance,Apex","force-app/main/default/classes/DocGenController.cls",1037,41,1037,67,"Avoid operations in loops that may impact performances","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_performance.html#operationwithhighcostinloop"
"UnusedLocalVariable","pmd",3,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenController.cls",1056,29,1056,75,"Variable 'grandchildRelNames' defined but not used","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable"
"OperationWithHighCostInLoop","pmd",3,"Recommended,Performance,Apex","force-app/main/default/classes/DocGenController.cls",1060,37,1060,63,"Avoid operations in loops that may impact performances","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_performance.html#operationwithhighcostinloop"
"UnusedLocalVariable","pmd",3,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenController.cls",1087,29,1092,10,"Variable 'reportPrefixToObject' defined but not used","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1139,25,1139,113,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1140,25,1140,130,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"LocalVariableNamingConventions","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenController.cls",1149,37,1149,83,"The local variable name 'override_info' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#localvariablenamingconventions"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1154,21,1154,109,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1155,21,1155,120,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1170,21,1172,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1177,21,1181,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1263,17,1274,18,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1267,21,1273,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1269,28,1273,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1271,28,1273,22,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1405,20,1421,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1405,20,1421,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1428,20,1450,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1428,20,1450,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1456,20,1467,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1456,20,1467,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1474,20,1475,71,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1474,20,1510,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1474,20,1510,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1474,20,1510,6,"The method 'resolveParentFieldName(String, String, String, Map<String, SObjectField>)' has a cognitive complexity of 17, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1474,20,1510,6,"The method 'resolveParentFieldName(String, String, String, Map<String, SObjectField>)' has a cyclomatic complexity of 14.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1521,20,1523,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1521,20,1523,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1526,20,1588,6,"The method 'resolveReportBaseObject(String, String)' has a cognitive complexity of 34, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1526,20,1588,6,"The method 'resolveReportBaseObject(String, String)' has a cyclomatic complexity of 21.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"EmptyIfStmt","pmd",3,"Recommended,ErrorProne,Apex","force-app/main/default/classes/DocGenController.cls",1540,9,1543,10,"Avoid empty if statements","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_errorprone.html#emptyifstmt"
"EmptyStatementBlock","pmd",3,"Recommended,ErrorProne,Apex","force-app/main/default/classes/DocGenController.cls",1540,45,1543,10,"Avoid empty block statements.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_errorprone.html#emptystatementblock"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1600,20,1602,46,"Avoid long parameter lists (5 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1600,20,1665,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1600,20,1665,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenController.cls",1600,20,1665,6,"The method 'normalizeReportColumn(String, String, Map<String, SObjectField>, Map<String, String>, Map<String, String>)' has a cyclomatic complexity of 12.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1671,20,1688,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenController.cls",1671,20,1688,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenControllerTests.cls",2,9,2868,2,"The class 'DocGenControllerTests' has a NCSS line count of 1,203 (limit: 500, highest: 28).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenControllerTests.cls",2,9,2868,2,"The class 'DocGenControllerTests' has a total cognitive complexity of 57 (highest 6), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenControllerTests.cls",2,9,2868,2,"The class 'DocGenControllerTests' has a total cyclomatic complexity of 167 (highest 5).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"AvoidHardcodingId","pmd",3,"Recommended,ErrorProne,Apex","force-app/main/default/classes/DocGenControllerTests.cls",1455,25,1455,45,"Hardcoding Ids is bound to break when changing environments.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_errorprone.html#avoidhardcodingid"
"UnusedLocalVariable","pmd",3,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenControllerTests.cls",2487,20,2487,102,"Variable 'result' defined but not used","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",1,21,1329,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenDataRetriever.cls",1,21,1329,2,"The class 'DocGenDataRetriever' has a NCSS line count of 781 (limit: 500, highest: 89).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",1,21,1329,2,"The class 'DocGenDataRetriever' has a total cognitive complexity of 814 (highest 69), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",1,21,1329,2,"The class 'DocGenDataRetriever' has a total cyclomatic complexity of 303 (highest 28).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",45,19,57,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",45,19,57,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",67,19,121,6,"The method 'getRecordData(Id, String, String)' has a cyclomatic complexity of 16.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",136,20,267,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",136,20,267,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",136,20,267,6,"The method 'getRecordDataV2(Id, String, String)' has a cognitive complexity of 49, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",136,20,267,6,"The method 'getRecordDataV2(Id, String, String)' has a cyclomatic complexity of 26.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenDataRetriever.cls",136,20,267,6,"The method 'getRecordDataV2(Id,String,String)' has a NCSS line count of 89 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"ForLoopsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",171,41,171,75,"Avoid using for statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#forloopsmustusebraces"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",274,20,359,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",274,20,359,6,"The method 'stitchJunctionTargets(Map<String, Object>, JunctionSpec)' has a cognitive complexity of 30, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",274,20,359,6,"The method 'stitchJunctionTargets(Map<String, Object>, JunctionSpec)' has a cyclomatic complexity of 21.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenDataRetriever.cls",274,20,359,6,"The method 'stitchJunctionTargets(Map<String, Object>,JunctionSpec)' has a NCSS line count of 51 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"UnusedLocalVariable","pmd",3,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",300,32,300,56,"Variable 'ignored' defined but not used","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",388,20,470,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",388,20,470,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",388,20,470,6,"The method 'getRecordDataV3(Id, Map<String, Object>)' has a cognitive complexity of 20, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",388,20,470,6,"The method 'getRecordDataV3(Id, Map<String, Object>)' has a cyclomatic complexity of 17.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenDataRetriever.cls",388,20,470,6,"The method 'getRecordDataV3(Id,Map<String, Object>)' has a NCSS line count of 56 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",477,19,565,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",477,19,565,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",477,19,565,6,"The method 'getRecordDataV3Bulk(Set<Id>, Map<String, Object>)' has a cognitive complexity of 23, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",477,19,565,6,"The method 'getRecordDataV3Bulk(Set<Id>, Map<String, Object>)' has a cyclomatic complexity of 20.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenDataRetriever.cls",477,19,565,6,"The method 'getRecordDataV3Bulk(Set<Id>,Map<String, Object>)' has a NCSS line count of 60 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",575,20,576,91,"Avoid long parameter lists (5 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",575,20,688,6,"The method 'processChildNodes(String, Map<String, Object>, List<TreeNode>, Map<String, TreeNode>, Boolean)' has a cognitive complexity of 69, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",575,20,688,6,"The method 'processChildNodes(String, Map<String, Object>, List<TreeNode>, Map<String, TreeNode>, Boolean)' has a cyclomatic complexity of 28.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenDataRetriever.cls",575,20,688,6,"The method 'processChildNodes(String,Map<String, Object>,List<TreeNode>,Map<String, TreeNode>,Boolean)' has a NCSS line count of 67 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"UnusedLocalVariable","pmd",3,"Recommended,BestPractices,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",599,32,599,56,"Variable 'ignored' defined but not used","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",626,25,628,26,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",638,59,638,126,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",638,59,638,126,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",639,61,639,138,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",639,61,639,138,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",640,59,640,128,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",640,59,640,128,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",698,20,699,67,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",698,20,806,6,"The method 'processChildNodesBulk(String, Map<Id, Map<String, Object>>, List<TreeNode>, Map<String, TreeNode>)' has a cognitive complexity of 67, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",698,20,806,6,"The method 'processChildNodesBulk(String, Map<Id, Map<String, Object>>, List<TreeNode>, Map<String, TreeNode>)' has a cyclomatic complexity of 27.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/DocGenDataRetriever.cls",698,20,806,6,"The method 'processChildNodesBulk(String,Map<Id, Map<String, Object>>,List<TreeNode>,Map<String, TreeNode>)' has a NCSS line count of 65 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",704,50,704,67,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",704,50,704,67,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"AvoidDeeplyNestedIfStmts","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",737,25,739,26,"Deeply nested if..then statements are hard to read","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",751,59,751,126,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",751,59,751,126,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",752,61,752,138,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
"IfElseStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",752,61,752,138,"Avoid using if...else statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifelsestmtsmustusebraces"
"IfStmtsMustUseBraces","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenDataRetriever.cls",753,59,753,128,"Avoid using if statements without curly braces","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#ifstmtsmustusebraces"
